deposit,age,balance,duration,pdays,default_numeric,housing_numeric,loan_numeric,contact_previ_numeric,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown
1,1.411764705882353,2.8764186633039093,5.388268156424581,4.578313253012048,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.47058823529411764,7.10655737704918,0.36033519553072624,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,0.11764705882352941,0.06305170239596469,6.0474860335195535,0.0,0.0,1.0,0.0,0.0,False,False,True,False,True,False,False
1,0.6470588235294118,5.105926860025221,1.329608938547486,8.481927710843374,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.7058823529411765,-0.2408575031525851,-0.3687150837988827,9.44578313253012,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.7058823529411765,1.2206809583858764,1.335195530726257,0.0,0.0,1.0,0.0,0.0,False,False,True,False,True,False,False
1,0.6470588235294118,-0.09709962168978563,1.2877094972067038,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False
1,0.29411764705882354,0.7824716267339218,-0.15083798882681565,8.771084337349398,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.7647058823529411,-0.2408575031525851,0.388268156424581,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,0.4117647058823529,1.7389659520807061,-0.1005586592178771,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True
1,-0.17647058823529413,2.629886506935687,-0.29329608938547486,4.433734939759036,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.23529411764705882,11.072509457755359,-0.23184357541899442,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,1.7058823529411764,0.37578814627994955,-0.2849162011173184,5.301204819277109,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,0.6470588235294118,-0.19735182849936947,-0.24022346368715083,0.0,0.0,0.0,1.0,0.0,True,False,False,False,True,False,False
1,-0.17647058823529413,0.04287515762925599,0.29329608938547486,16.14457831325301,0.0,0.0,0.0,1.0,False,True,False,False,False,False,True
1,-0.29411764705882354,0.3373266078184111,-0.4301675977653631,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False
1,-0.5294117647058824,0.30138713745271123,2.9022346368715084,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-1.0,-0.27490542244640603,0.7318435754189944,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,1.1764705882352942,-0.3467843631778058,2.03072625698324,0.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,1.2352941176470589,0.0510718789407314,0.4860335195530726,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False
1,-0.4117647058823529,0.06935687263556116,-0.08100558659217877,23.6144578313253,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,0.4117647058823529,1.1796973518284994,2.315642458100559,4.819277108433735,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.9411764705882353,0.15384615384615385,0.9832402234636871,8.240963855421686,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,-1.0,1.0012610340479193,-0.2541899441340782,5.253012048192771,0.0,0.0,1.0,1.0,False,False,True,False,True,False,False
1,1.1764705882352942,1.5226986128625473,4.790502793296089,0.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.7647058823529411,-0.2068095838587642,-0.0223463687150838,3.036144578313253,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.23529411764705882,4.064943253467844,2.4189944134078214,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False,True,False
1,0.8235294117647058,0.0725094577553594,0.3240223463687151,0.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,0.0,-0.16708701134930642,1.6284916201117319,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.4117647058823529,-0.048549810844892814,2.2597765363128492,4.578313253012048,0.0,0.0,1.0,1.0,False,True,False,False,True,False,False
1,0.11764705882352941,1.0567465321563683,-0.20391061452513967,4.771084337349397,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.11764705882352941,-0.19230769230769232,1.3324022346368716,0.0,0.0,1.0,1.0,0.0,False,False,True,False,True,False,False
1,-0.23529411764705882,0.36759142496847413,-0.4273743016759777,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,True,False
1,0.17647058823529413,-0.1614123581336696,0.7206703910614525,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.7058823529411765,-0.06242118537200504,1.1089385474860336,0.0,0.0,1.0,0.0,0.0,True,False,False,False,True,False,False
1,1.0588235294117647,11.802017654476671,0.12849162011173185,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True
1,0.11764705882352941,0.5744010088272383,0.835195530726257,0.0,0.0,1.0,0.0,0.0,False,True,False,True,False,False,False
1,-0.11764705882352941,-0.053593947036569986,1.7988826815642458,0.0,0.0,1.0,0.0,0.0,False,False,True,False,True,False,False
1,0.29411764705882354,-0.3467843631778058,4.762569832402234,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False
1,-0.4117647058823529,0.06557377049180328,1.005586592178771,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.29411764705882354,-0.2969735182849937,-0.1452513966480447,4.433734939759036,0.0,1.0,0.0,1.0,False,True,False,False,False,True,False
1,0.17647058823529413,2.3114754098360657,-0.19273743016759776,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,0.8823529411764706,-0.3051702395964691,-0.24581005586592178,0.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,0.5294117647058824,-0.3467843631778058,2.776536312849162,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,2.0,3.1456494325346784,0.23184357541899442,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False
1,-0.35294117647058826,1.2919293820933164,3.122905027932961,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,0.17647058823529413,1.032156368221942,0.7541899441340782,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,True,False
1,1.0588235294117647,0.9899117276166457,1.2067039106145252,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.5882352941176471,-0.1330390920554855,3.689944134078212,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False
1,0.47058823529411764,4.841740226986128,1.4776536312849162,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,0.7058823529411765,-0.12862547288776796,-0.3715083798882682,4.433734939759036,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.29411764705882354,-0.2471626733921816,-0.18156424581005587,4.433734939759036,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.8235294117647058,4.1317780580075665,-0.1871508379888268,0.4819277108433735,0.0,1.0,0.0,1.0,False,False,True,False,True,False,False
1,0.6470588235294118,2.7143757881462798,1.2988826815642458,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,0.47058823529411764,1.9836065573770492,-0.013966480446927373,8.72289156626506,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,0.058823529411764705,-0.5718789407313998,1.2430167597765363,0.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,2.3529411764705883,4.889029003783103,0.1340782122905028,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.5294117647058824,-0.31651954602774274,-0.10614525139664804,9.204819277108435,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,0.8823529411764706,-0.10466582597730138,-0.15363128491620112,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,True,False
1,0.8235294117647058,0.12673392181588902,3.5558659217877095,0.0,0.0,1.0,0.0,0.0,False,True,False,True,False,False,False
1,-0.35294117647058826,1.8890290037831021,1.458100558659218,0.0,0.0,1.0,0.0,0.0,True,False,False,False,True,False,False
1,1.2352941176470589,-0.30075662042875156,-0.0335195530726257,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.23529411764705882,-0.3020176544766709,1.106145251396648,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,0.4117647058823529,0.2673392181588903,-0.22625698324022347,3.855421686746988,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,0.7647058823529411,-0.15384615384615385,1.1033519553072626,0.0,0.0,1.0,0.0,0.0,False,True,False,True,False,False,False
1,0.6470588235294118,1.8366960907944514,-0.4441340782122905,0.0,0.0,0.0,1.0,0.0,False,True,False,False,False,True,False
1,0.47058823529411764,1.9709962168978563,0.44692737430167595,16.481927710843372,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,2.0,-0.05737704918032787,0.07262569832402235,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.23529411764705882,-0.1664564943253468,1.9385474860335195,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.7647058823529411,-0.3537200504413619,2.5,0.0,0.0,1.0,1.0,0.0,False,True,False,False,True,False,False
1,0.4117647058823529,-0.1746532156368222,4.768156424581005,5.0602409638554215,0.0,1.0,0.0,1.0,False,True,False,False,False,True,False
1,0.17647058823529413,1.3335435056746532,0.06983240223463687,6.072289156626506,0.0,1.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.5882352941176471,1.7276166456494326,0.4888268156424581,2.4096385542168677,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.5294117647058824,5.034678436317781,0.3854748603351955,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.11764705882352941,0.45775535939470363,-0.30446927374301674,4.530120481927711,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.6470588235294118,1.3783102143757882,1.2569832402234637,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True
1,-0.4117647058823529,6.139344262295082,0.07262569832402235,9.060240963855422,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,0.8235294117647058,0.6771752837326608,-0.4134078212290503,4.72289156626506,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,0.11764705882352941,-0.3467843631778058,1.4916201117318435,0.0,1.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,0.058823529411764705,-0.06557377049180328,2.7849162011173183,0.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,0.8235294117647058,-0.09773013871374527,-0.3324022346368715,7.132530120481928,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,1.4705882352941178,-0.148171500630517,-0.28212290502793297,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False
1,-0.4117647058823529,-0.0416141235813367,1.1536312849162011,22.313253012048193,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,0.5294117647058824,-0.3467843631778058,1.1927374301675977,0.0,1.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.23529411764705882,-0.02711223203026482,0.8519553072625698,0.0,0.0,1.0,0.0,0.0,False,False,True,False,True,False,False
1,0.23529411764705882,1.5365699873896594,-0.276536312849162,4.096385542168675,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.8235294117647058,0.15825977301387137,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,0.23529411764705882,-0.3467843631778058,2.5083798882681565,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.5882352941176471,0.013871374527112233,0.1787709497206704,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,True,False
1,1.2941176470588236,-0.3455233291298865,-0.3463687150837989,5.493975903614458,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,1.4705882352941178,-0.3253467843631778,-0.030726256983240222,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True
1,-0.7058823529411765,0.33102143757881464,0.7653631284916201,8.867469879518072,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.058823529411764705,-0.02648171500630517,2.368715083798883,0.0,0.0,1.0,1.0,0.0,False,False,True,False,False,True,False
1,-0.17647058823529413,0.23707440100882723,-0.10893854748603352,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,1.2941176470588236,6.5012610340479196,-0.08379888268156424,4.385542168674699,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,0.5882352941176471,-0.3316519546027743,1.2458100558659218,17.44578313253012,0.0,1.0,0.0,1.0,True,False,False,True,False,False,False
1,-0.35294117647058826,0.038461538461538464,0.3770949720670391,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False
1,-0.8235294117647058,0.8240857503152585,-0.18994413407821228,4.385542168674699,0.0,1.0,0.0,1.0,False,False,True,False,True,False,False
1,-0.35294117647058826,-0.13934426229508196,-0.08659217877094973,6.9879518072289155,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,0.7058823529411765,1.314627994955864,0.4245810055865922,3.566265060240964,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.4117647058823529,-0.20491803278688525,0.8910614525139665,7.228915662650603,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.4117647058823529,0.6645649432534678,1.0335195530726258,0.0,0.0,0.0,1.0,0.0,False,True,False,False,True,False,False
1,1.9411764705882353,2.58953341740227,0.0,4.385542168674699,0.0,0.0,0.0,1.0,False,True,False,True,False,False,False
1,-0.29411764705882354,0.5397225725094578,-0.5363128491620112,4.096385542168675,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.058823529411764705,3.8953341740226985,-0.06424581005586592,4.626506024096385,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.23529411764705882,0.038461538461538464,0.13966480446927373,5.831325301204819,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.058823529411764705,0.7912988650693569,1.946927374301676,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False
1,0.23529411764705882,-0.5983606557377049,1.1368715083798884,0.0,0.0,0.0,1.0,0.0,False,False,True,True,False,False,False
1,-0.47058823529411764,-0.21563682219419925,3.041899441340782,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.5294117647058824,6.515762925598991,0.21787709497206703,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-1.0,1.8423707440100883,0.21508379888268156,8.819277108433734,0.0,0.0,0.0,1.0,False,False,True,True,False,False,False
1,0.4117647058823529,0.0037831021437578815,1.0921787709497206,0.0,0.0,1.0,1.0,0.0,False,True,False,False,True,False,False
1,0.7647058823529411,4.187894073139975,3.4385474860335195,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.23529411764705882,8.139974779319042,2.2709497206703912,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,True,False
1,1.8823529411764706,1.5372005044136192,-0.34916201117318435,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False
1,-0.5294117647058824,-0.28247162673392184,0.30446927374301674,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.8235294117647058,0.8310214375788146,0.0111731843575419,4.963855421686747,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,-0.29411764705882354,-0.7112232030264817,1.4301675977653632,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,True,False
1,0.7058823529411765,-0.1948297604035309,0.14804469273743018,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.8235294117647058,-0.244640605296343,0.770949720670391,0.0,0.0,1.0,0.0,0.0,False,False,True,False,True,False,False
1,0.5294117647058824,3.007566204287516,1.5,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,True,False
1,0.17647058823529413,-0.11601513240857503,0.19273743016759776,5.108433734939759,0.0,1.0,0.0,1.0,False,True,False,False,True,False,False
1,0.9411764705882353,0.6015132408575031,0.23184357541899442,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,True
1,-0.058823529411764705,-0.18158890290037832,0.16759776536312848,8.674698795180722,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,-0.7647058823529411,-0.22635561160151324,0.8240223463687151,0.0,0.0,1.0,0.0,0.0,False,False,True,False,True,False,False
1,-0.7058823529411765,-0.30075662042875156,-0.2681564245810056,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,2.1176470588235294,-0.1210592686002522,0.30446927374301674,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False
1,-0.4117647058823529,-0.04224464060529634,0.9078212290502793,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,0.0,2.8354350567465323,-0.10335195530726257,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,0.4117647058823529,3.3493064312736442,-0.4776536312849162,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,0.058823529411764705,-0.3467843631778058,0.7011173184357542,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.17647058823529413,1.4457755359394704,-0.19273743016759776,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False
1,0.8823529411764706,-0.12547288776796975,1.0810055865921788,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False,False,False
1,0.17647058823529413,-0.11223203026481715,-0.2849162011173184,0.04819277108433735,0.0,1.0,0.0,1.0,False,True,False,False,False,True,False
1,0.17647058823529413,17.116015132408574,-0.2206703910614525,4.289156626506024,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.11764705882352941,-0.26292559899117274,3.164804469273743,0.0,0.0,1.0,0.0,0.0,False,False,True,False,True,False,False
1,-0.8235294117647058,-0.34489281210592687,-0.23743016759776536,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True
1,-0.5882352941176471,9.400378310214375,0.025139664804469275,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.4117647058823529,1.2616645649432534,1.0698324022346368,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,True,False
1,1.4705882352941178,0.013240857503152586,3.2597765363128492,0.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,0.9411764705882353,4.573139974779319,0.5195530726256983,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,1.0,-0.3467843631778058,2.069832402234637,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False
1,-0.6470588235294118,-0.3316519546027743,0.44692737430167595,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,True
1,0.7647058823529411,0.9798234552332913,-0.12569832402234637,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False
1,-0.17647058823529413,1.644388398486759,-0.3100558659217877,0.0,0.0,1.0,0.0,0.0,True,False,False,False,True,False,False
1,-0.8235294117647058,-0.34047919293820933,1.681564245810056,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,True,False
1,1.588235294117647,-0.2540983606557377,0.43575418994413406,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.47058823529411764,7.759773013871374,0.6368715083798883,4.192771084337349,0.0,1.0,0.0,1.0,False,False,True,False,False,True,False
1,0.23529411764705882,2.4205548549810847,1.053072625698324,4.096385542168675,0.0,0.0,0.0,1.0,True,False,False,False,False,False,True
1,1.1764705882352942,-0.04791929382093316,-0.008379888268156424,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.23529411764705882,1.119798234552333,0.1787709497206704,0.0,0.0,1.0,1.0,0.0,False,True,False,False,False,False,True
1,0.5294117647058824,1.9508196721311475,2.189944134078212,0.0,0.0,1.0,1.0,0.0,False,True,False,True,False,False,False
1,-0.058823529411764705,0.9066834804539723,-0.2541899441340782,6.265060240963855,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.7058823529411765,0.6588902900378311,-0.164804469273743,9.493975903614459,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.8235294117647058,-0.13808322824716268,-0.23743016759776536,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,1.0,2.568095838587642,0.13966480446927373,9.25301204819277,0.0,0.0,0.0,1.0,False,True,False,False,False,False,True
1,0.8823529411764706,7.230769230769231,0.0335195530726257,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False,True,False
1,-0.17647058823529413,-0.24968474148802017,0.840782122905028,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.47058823529411764,-0.22698612862547288,0.723463687150838,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,1.3529411764705883,2.1147540983606556,0.4134078212290503,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.47058823529411764,0.20933165195460277,0.10614525139664804,4.481927710843373,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,1.588235294117647,-0.3133669609079445,0.8575418994413407,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True
1,-0.4117647058823529,3.7780580075662042,3.7513966480446927,8.433734939759036,0.0,1.0,0.0,1.0,False,False,True,False,False,True,False
1,0.058823529411764705,0.08638083228247162,0.770949720670391,10.024096385542169,0.0,1.0,0.0,1.0,True,False,False,False,True,False,False
1,0.23529411764705882,1.5851197982345524,6.139664804469274,0.0,0.0,1.0,0.0,0.0,False,True,False,True,False,False,False
1,0.7058823529411765,5.471626733921816,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False
1,-0.29411764705882354,0.15762925598991173,-0.3100558659217877,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,0.47058823529411764,1.8631778058007566,0.5,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.17647058823529413,3.4098360655737703,-0.27932960893854747,8.867469879518072,0.0,1.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.7058823529411765,0.07377049180327869,1.7067039106145252,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False
1,0.7647058823529411,-0.3240857503152585,1.8854748603351956,0.0,0.0,1.0,1.0,0.0,True,False,False,False,True,False,False
1,0.29411764705882354,0.3209331651954603,5.134078212290503,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False
1,-0.7647058823529411,0.23013871374527112,0.36033519553072624,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.4117647058823529,0.6286254728877679,0.09497206703910614,38.795180722891565,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.29411764705882354,1.5762925598991173,0.5977653631284916,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.23529411764705882,4.098360655737705,-0.09217877094972067,8.771084337349398,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,-0.4117647058823529,-0.3455233291298865,-0.4329608938547486,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,True,False
1,0.23529411764705882,8.57124842370744,0.6955307262569832,0.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,0.6470588235294118,0.09773013871374527,0.6955307262569832,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False
1,0.058823529411764705,0.7616645649432535,2.723463687150838,0.0,0.0,1.0,0.0,0.0,False,True,False,True,False,False,False
1,-0.5882352941176471,-0.04665825977301387,0.48044692737430167,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,True,False
1,-0.4117647058823529,-0.1273644388398487,1.8743016759776536,0.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,0.6470588235294118,3.4167717528373265,0.5586592178770949,26.216867469879517,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,1.5294117647058822,1.6677175283732661,1.812849162011173,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,1.1764705882352942,0.9224464060529635,0.4301675977653631,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,0.29411764705882354,-0.27049180327868855,0.43854748603351956,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.35294117647058826,-0.29508196721311475,1.3407821229050279,0.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.35294117647058826,0.24274905422446405,0.36312849162011174,4.433734939759036,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,1.0588235294117647,2.020176544766709,2.2569832402234637,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.058823529411764705,-0.2812105926860025,0.9804469273743017,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,True,False
1,0.5882352941176471,2.648802017654477,1.7569832402234637,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,0.35294117647058826,0.6172761664564943,-0.20670391061452514,9.493975903614459,0.0,1.0,0.0,1.0,False,True,False,False,False,False,True
1,-0.8235294117647058,-0.28247162673392184,0.8910614525139665,0.0,0.0,0.0,1.0,0.0,False,False,True,False,True,False,False
1,-1.0,0.78562421185372,0.31843575418994413,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,-0.4117647058823529,0.24274905422446405,-0.26256983240223464,18.072289156626507,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.17647058823529413,-0.11664564943253468,1.0837988826815643,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,-0.4117647058823529,-0.2068095838587642,1.5782122905027933,0.0,0.0,0.0,1.0,0.0,True,False,False,False,False,True,False
1,0.35294117647058826,-0.3467843631778058,0.3324022346368715,22.746987951807228,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,-0.23529411764705882,0.2931904161412358,0.42178770949720673,0.0,0.0,1.0,0.0,0.0,False,False,True,False,True,False,False
1,-0.9411764705882353,-0.2793190416141236,-0.4776536312849162,8.819277108433734,0.0,0.0,0.0,1.0,False,False,True,False,True,False,False
1,0.6470588235294118,-0.29508196721311475,0.5614525139664804,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False
1,-0.47058823529411764,0.20617906683480455,-0.17597765363128492,4.481927710843373,0.0,0.0,0.0,1.0,False,True,False,False,False,True,False
1,1.2941176470588236,1.2654476670870114,-0.46368715083798884,4.385542168674699,0.0,1.0,0.0,1.0,False,True,False,False,False,True,False
1,0.17647058823529413,0.7080706179066835,1.0642458100558658,0.0,0.0,1.0,0.0,0.0,False,True,False,True,False,False,False
1,0.0,1.2087011349306431,-0.1340782122905028,13.301204819277109,0.0,0.0,0.0,1.0,False,True,False,False,True,False,False
1,-0.11764705882352941,0.27112232030264816,2.935754189944134,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False
1,-0.5294117647058824,-0.23139974779319042,0.9916201117318436,0.0,0.0,1.0,0.0,0.0,False,False,True,False,True,False,False
1,0.9411764705882353,-0.10277427490542244,1.8519553072625698,0.0,0.0,1.0,0.0,0.0,True,False,False,False,True,False,False
1,-0.5294117647058824,-0.05737704918032787,0.6675977653631285,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False,False,False
1,1.0588235294117647,0.42686002522068095,-0.06424581005586592,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False
1,-0.47058823529411764,-0.15636822194199243,0.26256983240223464,17.204819277108435,0.0,0.0,0.0,1.0,False,False,True,False,False,True,False
1,-0.11764705882352941,-0.2364438839848676,1.3910614525139664,0.0,0.0,1.0,1.0,0.0,True,False,False,False,True,False,False
1,-0.29411764705882354,-0.23203026481715006,1.9078212290502794,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
1,-0.47058823529411764,-0.5781841109709962,0.611731843575419,0.0,1.0,1.0,0.0,0.0,False,True,False,False,True,False,False
